,ID,Station Name,Latitude1,Longitude1,Elevation [m],Archive Begins,Archive Ends,IEM Network,Attributes
643,PLCA2,Parks Hwy near Cantwell,62.8893,-149.7647,394.65143,"May 20, 2011","Nov 12, 2013",AK_DCP,
644,PSGA2,PASAGSHAK ROAD KODIAK AT MP 2.1,57.5495,-152.4666,41.534924,"Dec 16, 2010","Mar 18, 2014",AK_DCP,
645,LESA2,Paxon 21N - Look Eyrie SNOTEL,63.32,-145.6,1572.9076,"May 07, 2021",,AK_DCP,
646,PXKA2,PAXSON,63.0344,-145.4967,823.19604,"Dec 07, 2010",,AK_DCP,
647,PEDA2,Pederson Lagoon RAWS,59.89417,-149.73056,170.0678,"Jun 07, 2012",,AK_DCP,
648,FLSA2,Petersburg,56.6817,-132.9235,13.0,"Sep 30, 2021",,AK_DCP,PEDTS=HGIRZ
649,KKEA2,PETERSBURG,57.5,-134.1,54.844444,"Dec 07, 2010",,AK_DCP,
650,MHPA2,Petersburg 8S - Mitkof Hwy,56.7005,-132.9368,33.0,"Jun 14, 2022",,AK_DCP,
651,TMPA2,Petersburg - Twelvemile Creek,56.96861,-133.06806,47.24644,"Aug 11, 2021",,AK_DCP,PEDTS=HGIRZ
652,SEBA2,PETERS CREEK,61.4179,-149.447,115.06734,"Dec 16, 2010","Jun 23, 2013",AK_DCP,
653,FAFA2,PFAFF MINE,59.11,-154.8397,571.6307,"Dec 07, 2010",,AK_DCP,
654,PHLA2,PHELAN CREEK 14 N Phelan Creek nr Paxson,63.2408,-145.4675,1131.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
655,SPMA2,Platinum - Salomon River,58.86833,-161.74444,14.422733,"May 27, 2016","Sep 26, 2017",AK_DCP,
656,PBPA2,POINT BISHOP HANDAR 555,58.2025,-134.1478,5.085989,"Dec 07, 2010",,AK_DCP,
657,PEWA2,Point Ellis,56.56667,-134.3325,-23.0,"Aug 16, 2019",,AK_DCP,
658,PMKA2,Point MacKenzie Prison Farm,61.4167,-150.0769,45.0,"Oct 24, 2011","Aug 26, 2015",AK_DCP,
659,CPKA2,POKER CREEK,65.1892,-147.5003,716.8952,"Dec 07, 2010",,AK_DCP,
660,PFYA2,PORCUPINE RIVER NEAR FORT YUKON,66.6517,-145.0964,131.83955,"Dec 07, 2010","Oct 10, 2011",AK_DCP,
661,RRPA2,Portage - Seward Highway,60.8409,-148.982,1.0,"Sep 30, 2021",,AK_DCP,
662,ALSA2,PORT ALSWORTH RAWS,60.1958,-154.32,97.802124,"Dec 07, 2010",,AK_DCP,
663,PGRA2,PORT GRAHAM SNOTEL,59.35065,-151.84768,91.4,"May 20, 2011","Oct 14, 2019",AK_DCP,
664,PMOA2,Port Moller NOS,55.9856,-160.5738,0.01289842,"Sep 06, 2015",,AK_DCP,PEDTS=HMIRG
665,PSJA2,Port San Juan near Seward,60.05,-148.0667,6.0546737,"May 20, 2011",,AK_DCP,
666,PPSA2,POWDER PATCH STATION,58.2617,-134.5178,648.4568,"Dec 15, 2010",,AK_DCP,
667,KTNA2,Power House,55.3833,-131.4667,0.0,"Oct 02, 2011",,AK_DCP,
668,PCKA2,Preacher Creek Raws Near Circle 28Wnw,65.92333,-144.03,168.0,"Dec 07, 2010",,AK_DCP,
669,PRNA2,Prince Creek AT Prince Creek near Umiat,69.32167,-152.51361,115.0,"Sep 06, 2012","Sep 24, 2019",AK_DCP,
670,SAGA2,Prudhoe Bay - Sag River,68.76083,-148.87306,459.0,"Sep 23, 2015",,AK_DCP,
671,PRBA2,PRUDHOE BAY SNOTEL,70.26666,-148.56666,9.1,"Oct 24, 2011","Oct 14, 2019",AK_DCP,
672,PMZA2,PT MAC,61.4225,-150.0914,39.33375,"Dec 07, 2010",,AK_DCP,
673,QULA2,Quartz Lake Ice,64.2029,-145.821,289.4,"Nov 01, 2011","Dec 16, 2021",AK_DCP,
674,GQIA2,Queen Inlet RAWS,58.91722,-136.58444,281.6694,"Aug 27, 2015",,AK_DCP,
675,RBTA2,RABBIT CREEK,61.0917,-149.7306,355.32065,"Dec 07, 2010",,AK_DCP,
676,RBEA2,RABBIT CREEK AT OLD SEWARD HWY,61.0833,-149.8269,31.161411,"Dec 07, 2010","Jan 10, 2011",AK_DCP,
677,BRPA2,RAILROAD RTE,63.2333,-149.2667,655.4941,"Dec 16, 2010","Oct 28, 2012",AK_DCP,
678,RDDA2,Red Dog Dock AK - 9491094,67.575,-164.067,7.3,"Aug 30, 2016",,AK_DCP,PEDTS=HMIRG
679,RDRA2,REINDEER RIVER,61.7161,-162.665,32.558136,"Dec 07, 2010",,AK_DCP,
680,RENA2,RENEE RAWS,62.71,-146.6181,924.0876,"Dec 07, 2010",,AK_DCP,
681,RESA2,RESURRECTION RIVER 8 NW Resurrection River at Exit Glacier Bridg,60.1953,-149.5878,99.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRG
682,RXBA2,REX BRIDGE,64.2182,-149.2766,213.52646,"Dec 16, 2010","Mar 19, 2014",AK_DCP,
683,RHOA2,RHOADS CREEK SNOTEL,63.931,-145.33333,373.1,"Oct 24, 2011","Oct 12, 2016",AK_DCP,
684,RHRA2,RICHARDSON HWY AT RENDEZVOUS LODGE,61.2336,-145.3178,768.10175,"Dec 16, 2010","Nov 15, 2013",AK_DCP,
685,RHYA2,RICHARDSON HWY RWIS,61.06,-145.9325,87.70668,"Dec 16, 2010","Mar 19, 2014",AK_DCP,
686,RDHA2,ROADHOUSE CREEK NEAR ILIAMNA,59.7572,-154.8469,23.7182,"Dec 07, 2010","Oct 21, 2013",AK_DCP,
687,RCRA2,ROCK CREEK RIDGE,63.75,-148.9833,1222.3064,"Jul 11, 2010","May 27, 2016",AK_DCP,
688,RPTA2,ROCKY POINT SNOTEL,64.53482,-163.4214,152.4,"Oct 24, 2011",,AK_DCP,
689,RNDA2,ROUND LAKE,64.6847,-153.94,150.55176,"Dec 07, 2010",,AK_DCP,
690,NWTA2,Ruby 44ESE,64.5016,-154.1297,79.0,"Aug 28, 2014",,AK_DCP,
691,RCBA2,RUSSELL CREEK 2 SSE Russell C nr Cold Bay,55.1778,-162.6875,12.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
692,RUFA2,RUSSIAN RIVER FERRY,60.4877,-149.9994,120.02391,"Dec 16, 2010","Mar 19, 2014",AK_DCP,
693,RUGA2,Ruth Glacier,62.71,-150.5397,1011.6426,"Jun 07, 2011",,AK_DCP,
694,SADA2,Sadie Creek AT Sadie Creek near Kotzebue,66.8172,-162.5125,2.0,"Oct 04, 2013","Nov 04, 2018",AK_DCP,
695,SGRA2,SAGAVANIRKTOK RIVER 83 S Sagavanirktok River near PS 3 nr Deadho,69.015,-148.8172,337.00574,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
696,SGWA2,SAGWON SNOTEL,69.42417,-148.6925,305.1,"Oct 24, 2011",,AK_DCP,
697,SNPA2,SAINT PAUL ISLAND CRN,57.1575,-170.2119,6.0461864,"Dec 07, 2010",,AK_DCP,
698,BDRA2,Salcha - Bridadier RAWS,64.6445,-146.4454,659.0,"Mar 14, 2023",,AK_DCP,
699,LXRA2,Salcha - Lynx RAWS,64.6541,-146.9205,325.0,"Mar 14, 2023",,AK_DCP,
700,SALA2,SALCHA RIVER AT Salcha River near Salchaket,64.4728,-146.9239,201.0,"Jul 11, 2010",,AK_DCP,PEDTS=HGIRZ
701,SLRA2,SALCHA RIVER RAWS,64.59,-146.14,268.5041,"Dec 07, 2010",,AK_DCP,
702,SMNA2,SALMON CREEK 1 NNE Salmon Creek at Salmon Creek Road,60.1458,-149.4119,25.29927,"May 09, 2011","Oct 09, 2015",AK_DCP,
703,SCJA2,Salmon Creek 3 NW Salmon Creek near Juneau,58.3325,-134.4658,44.25517,"Dec 07, 2010",,AK_DCP,PEDTS=HGIR3
704,SAMA2,Salmon River 2 N Salmon River at Gustavus,58.4446,-135.7418,28.0,"Jun 10, 2015",,AK_DCP,PEDTS=HGIRZ
705,SLMA2,Salmon River AT Salmon River near Hyder,56.0261,-130.0653,122.15101,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
706,SMTA2,SALMON-TROUT,66.8167,-141.65,642.7964,"Dec 07, 2010",,AK_DCP,
707,SRDA2,Sanctuary River AT Sanctuary River at Denali Park Road,63.7229,-149.4748,792.0,"Aug 08, 2014",,AK_DCP,PEDTS=HGIRZ
708,SNDA2,Sand Point - NWLON,55.337,-160.502,18.063047,"Sep 06, 2015",,AK_DCP,PEDTS=HMIRG
709,SCSA2,Sawmill Creek 4 E Sawmill Creek near Sitka,57.0514,-135.2278,33.0,"Sep 16, 2015",,AK_DCP,PEDTS=HGIRZ
710,SAXA2,Saxman,55.3207,-131.601,11.673927,"Mar 05, 2015","Jun 13, 2015",AK_DCP,
711,SCOA2,Scottie Creek AT Scottie Creek at Alaska Hwy,62.6386,-141.029,567.0,"Sep 13, 2013",,AK_DCP,PEDTS=HGIRG
712,SELA2,Seal Island,60.42667,-147.40361,3.8309414,"Jul 14, 2011",,AK_DCP,
713,SWKA2,SELAWIK FLATS,66.6033,-159.1125,14.8158245,"Dec 07, 2010",,AK_DCP,
714,SLKA2,Selawik - NWR,66.5621,-159.0036,18.0,"Aug 18, 2015",,AK_DCP,
715,SLWA2,Selawik River Ice,66.5987,-160.0117,1.0,"Jan 02, 2018",,AK_DCP,
716,SRTA2,Serpentine RAWS,65.85194,-164.70778,149.77594,"Oct 06, 2011",,AK_DCP,
717,SMIA2,SEVEN MILE,65.95,-149.9167,194.37392,"Dec 07, 2010",,AK_DCP,
718,BDVA2,SEWARD,60.4833,-149.7667,132.31367,"Dec 07, 2010",,AK_DCP,
719,LLPA2,Seward 14N - Lost Lake,60.3102,-149.4584,1026.3063,"Sep 30, 2021",,AK_DCP,
720,TMRA2,Seward Highway,60.845,-148.98833,1.0,"Sep 30, 2021","Sep 20, 2022",AK_DCP,PEDTS=HGIRR
721,LOMA2,SEWARD HIGHWAY AND HUFFMAN,61.1058,-149.8425,58.624477,"Dec 16, 2010","Mar 19, 2014",AK_DCP,
722,SBPA2,SEWARD HWY AT BIRD POINT MP 96.3,60.9292,-149.3508,14.09658,"Dec 16, 2010","Mar 19, 2014",AK_DCP,
723,SMCA2,SEWARD HWY AT MCHUGH CREEK MP 111.8,61.0164,-149.7336,15.764769,"Dec 16, 2010","Mar 19, 2014",AK_DCP,
724,FTSA2,SEWARD HWY AT MILE 43,60.6178,-149.5272,406.17566,"Dec 16, 2010","Mar 19, 2014",AK_DCP,
725,SPGA2,SEWARD HWY AT PORTAGE GLACIER ROAD,60.8197,-148.9733,10.0,"Dec 16, 2010","Mar 19, 2014",AK_DCP,
726,LSWA2,Seward - Lowell Creek,60.09861,-149.44306,28.0,"Nov 30, 2023",,AK_DCP,
727,SWLA2,Seward - NWLON,60.12,-149.4267,-2.0,"Sep 06, 2015",,AK_DCP,PEDTS=HMIRG
728,CSRA2,S. F. CAMPBELL CREEK 7 SE South Fork Campbell Creek,61.15,-149.7167,247.7072,"May 16, 2011",,AK_DCP,PEDTS=HGIRZ
729,SPCA2,SHEEP CAMP,59.6564,-135.2678,282.64868,"Dec 07, 2010",,AK_DCP,
730,SHLA2,SHELTER COVE,55.5317,-131.3433,23.845242,"Dec 07, 2010",,AK_DCP,
731,LSCA2,Shelter Cove - Leask Creek,55.51944,-131.52278,62.72682,"Aug 07, 2017",,AK_DCP,PEDTS=HGIRZ
732,SDNA2,Sheridan River AT Sheridan River,60.4786,-145.4022,28.0,"May 08, 2012",,AK_DCP,PEDTS=HGIRZ
733,SHIA2,SHIP CREEK 9 E Ship Creek nr Anchorage,61.2167,-149.6333,318.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
734,SFTA2,Shishmaref,66.25972,-166.06667,1.0,,,AK_DCP,
735,MITA2,Shishmaref - Midnight Mountain,65.8203,-164.5428,762.0,"Jun 06, 2012","May 25, 2016",AK_DCP,
736,KLIA2,Shungnak - Killik Pass,67.9703,-154.9242,791.0,"Sep 06, 2012",,AK_DCP,
737,RAMA2,Shungnak - Ram Creek,67.6853,-154.4731,774.0,"Sep 06, 2012",,AK_DCP,
738,SBTA2,SILVER BAY TRIBUTARY NEAR SITKA,57.0192,-135.1625,88.507675,"Dec 07, 2010","Oct 24, 2012",AK_DCP,
739,SSMA2,SITE SUMMIT,61.2583,-149.5283,1194.4424,"Dec 07, 2010","Jan 27, 2013",AK_DCP,
740,STRA2,Sitka,57.1251,-135.33124,36.0,"Sep 30, 2021",,AK_DCP,PEDTS=HGIRZ
741,PMDA2,Sitka 1E - Midslope,57.0544,-135.2961,208.61678,"Sep 30, 2021",,AK_DCP,
742,PMBA2,Sitka 1E - Upper Lance Dr,57.0514,-135.3013,27.236086,"Sep 30, 2021",,AK_DCP,
743,PMIA2,Sitka 1NNW - HS,57.0619,-135.3394,24.09125,"Sep 30, 2021","Jun 15, 2022",AK_DCP,
744,PMEA2,Sitka 2ESE - Shotgun Alley,57.0402,-135.2786,30.06885,"Sep 30, 2021",,AK_DCP,
745,PMAA2,Sitka 2NNW - Upper Cascade Creek,57.0744,-135.3616,68.639435,"Sep 30, 2021",,AK_DCP,
746,HMWA2,Sitka 3NNW - Harbor Mountain,57.089,-135.3439,682.8373,"Nov 23, 2021",,AK_DCP,
747,PMPA2,Sitka 3NNW - Midslope Harbour,57.0953,-135.3938,7.8123307,"Oct 01, 2021",,AK_DCP,
748,PMGA2,Sitka 3NNW - Somer Dr,57.0905,-135.3883,9.303556,"Sep 30, 2021","Jun 24, 2022",AK_DCP,
749,SWMA2,Sitka 4E - Sawmill Creek,57.0611,-135.2097,59.221794,"Mar 02, 2020",,AK_DCP,PEDTS=HGIRZ
750,PMMA2,Sitka 4NNW - Sea Mountain,57.105,-135.3902,52.466843,"Sep 30, 2021",,AK_DCP,
751,PMJA2,Sitka 5NNW - HPR 4500,57.1141,-135.3938,8.6908455,"Sep 30, 2021",,AK_DCP,
752,PMFA2,Sitka 7ESE - Bear Cove,57.0147,-135.1497,-0.5847499,"Sep 30, 2021","Jun 01, 2022",AK_DCP,
753,SIKA2,SITKA CRN,57.0574,-135.3266,26.82615,"Dec 07, 2010",,AK_DCP,
754,SKJA2,Sitkinak Island,56.5399,-154.1352,17.793118,"Jul 03, 2014",,AK_DCP,
755,SRYA2,SITUK RIVER 9 ENE Situk River nr Yakutat,59.5833,-139.4919,26.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
756,SIXA2,Sixmile Creek 10 SE Sixmile Creek near Hope,60.8292,-149.4189,99.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
757,GOTA2,Skagway - Goat Lake,59.5283,-135.185,901.77435,"Jul 16, 2013",,AK_DCP,
758,KLHA2,Skagway - Klondike Highway Summit,59.6297,-135.1642,994.07764,"Jun 06, 2012","Nov 29, 2018",AK_DCP,
759,KLNA2,Skagway - Klondike Hwy,59.6289,-135.1622,1055.379,"Jul 01, 2013","Mar 19, 2014",AK_DCP,
760,SKGA2,SKAGWAY RIVER 98 N Skagway River nr Skagway,59.4547,-135.3136,12.0,"Oct 01, 2011",,AK_DCP,PEDTS=HGIRZ
761,SGYA2,SKAGWAY SEISMOMETER,59.4601,-135.3289,102.66732,"Dec 16, 2010","Nov 30, 2011",AK_DCP,
762,SGSA2,SKILAK GUARD STATION RAWS,60.4839,-150.4606,95.8332,"Dec 31, 2010",,AK_DCP,
763,SKWA2,Skwentna,61.96194,-151.16694,58.33717,"May 14, 2012",,AK_DCP,PEDTS=HGIRV
764,SKMA2,SKWENTNA MAWS,61.9702,-151.1947,44.0,"Aug 07, 2018",,AK_DCP,
765,YSSA2,Skwentna - Yentina River,61.6986,-150.6506,20.0,"Jun 18, 2013","Sep 25, 2022",AK_DCP,
766,SLAA2,SLATE CREEK 98 N Slate Creek at Coldfoot,67.2547,-150.1733,316.3185,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
767,SMLA2,Smith Lake Ice,64.8658,-147.8664,155.0,"Nov 01, 2011",,AK_DCP,
768,SNKA2,SNAKE RIVER 5 NW Snake River near Nome,64.5642,-165.5072,8.0,"May 12, 2012",,AK_DCP,PEDTS=HGIR2
769,SNIA2,SNIPE LAKE,60.6103,-154.32,700.5972,"Dec 07, 2010",,AK_DCP,
770,SNOA2,SNOW RIVER 13 NNE Snow River nr Seward,60.2864,-149.3386,146.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
771,SDFA2,Soldotna RAWS,60.4963,-151.0138,53.0,"Jun 18, 2012",,AK_DCP,
772,SLDA2,Soldotna - South Kobuk,60.4868,-151.0823,30.0,"Feb 11, 2013","Mar 19, 2014",AK_DCP,
773,SGLA2,Solomon Gulch near Valdez AT Solomon Gulch near Valdez,61.0792,-146.3031,145.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
774,SOUA2,Soule River AT Soule River near Hyder,55.8333,-130.1817,152.99608,"Dec 07, 2010","Aug 29, 2017",AK_DCP,
775,SDIA2,South Douglas near Juneau,58.2772,-134.3892,0.7820089,"Oct 25, 2011",,AK_DCP,
776,FMSA2,SOUTH FK OF THE FORTYMILE RIVER 5 ESE South Fork 40 Mile at Tayl,64.0578,-141.7672,566.0,"May 25, 2012",,AK_DCP,PEDTS=HGIRZ
777,SEGA2,South Fork near Eagle River,61.2333,-149.4333,905.64087,"May 20, 2011",,AK_DCP,
778,SFXA2,South Fox,64.9189,-147.6303,275.0,"Jul 07, 2015",,AK_DCP,
779,FOJA2,Spring Creek near Seward,60.0961,-149.3192,44.148598,"May 20, 2011","Aug 27, 2018",AK_DCP,
780,SRKA2,SQUIRREL RIVER NR KIANA,66.9767,-160.4375,54.17805,"Dec 07, 2010",,AK_DCP,
781,SMPA2,STAMPEDE AIRSTRIP,63.7478,-150.3281,559.9518,"Dec 07, 2010",,AK_DCP,
782,SCKA2,STANEY CREEK 17 N Staney Creek nr Klawock,55.8014,-133.1086,17.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
783,DEPA2,Sterling Highway near Ninilchik,60.0297,-151.6832,60.0,"Feb 27, 2022","Sep 23, 2022",AK_DCP,PEDTS=HGIRZ
784,SRNA2,STERLING HWY AT TERN LAKE,60.5289,-149.5583,205.36035,"Dec 16, 2010","Mar 19, 2014",AK_DCP,
785,SJLA2,Sterling - Jean Lake Hill,60.523,-150.21,357.0,"Jul 10, 2012","Mar 19, 2014",AK_DCP,
786,STGA2,Sterling - Robinson Loop,60.5483,-150.8161,75.0,"Oct 09, 2012","Oct 19, 2012",AK_DCP,
787,MTHA2,Steward 1W - Marathon Creek,60.10917,-149.45444,186.0,"Jul 02, 2021","Oct 13, 2022",AK_DCP,PEDTS=HGIRZ
788,STKA2,STIKINE RIVER 18 NE Stikine River nr Wrangell,56.7,-132.1333,67.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
789,SATA2,St Michael - Tide Model,63.4761,-162.0389,-26.0,"Aug 23, 2015","Oct 09, 2015",AK_DCP,
790,STNA2,STONY,61.0,-153.8981,741.85016,"Dec 07, 2010",,AK_DCP,
791,SRVA2,STONY RIVER,61.6439,-156.4406,93.0,"Dec 07, 2010",,AK_DCP,
792,VCVA2,St Paul Island - Village Cove,57.1253,-170.2851,5.707246,"Sep 06, 2015",,AK_DCP,PEDTS=HMIRG
793,SRFA2,Strawberry Reef,60.2242,-144.8567,0.0,"May 20, 2011",,AK_DCP,
794,STUA2,STUART CREEK RAWS,64.7189,-146.5044,463.2259,"Dec 07, 2010",,AK_DCP,
795,STYA2,STUYAHOK RIVER NEAR NEW STUYAHOK,59.8231,-156.6833,82.87661,"Dec 07, 2010","May 31, 2018",AK_DCP,
796,SUGA2,SUGARLOAF MTN SNOTEL,61.081,-146.2995,167.9,"May 20, 2011",,AK_DCP,
797,SUUA2,SUMMIT CREEK SNOTEL,60.61713,-149.53128,426.7,"Oct 24, 2011",,AK_DCP,
798,SNBA2,SUNBURST,60.7583,-149.1789,1147.8346,"Dec 16, 2010",,AK_DCP,
799,GCSA2,SUSITNA RIVER 26 NNE Susitna River at Gold Creek,62.7675,-149.6917,213.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
800,SCTA2,Susitna River AT Susitna River near Chulitna,62.82333,-148.60472,456.7887,"Oct 21, 2011","Oct 06, 2016",AK_DCP,
801,SUNA2,SUSITNA RIVER N Susitna River nr Sunshine,62.17833,-150.175,82.0,"Oct 06, 2011",,AK_DCP,PEDTS=HGIRG
802,SUVA2,SUSITNA VALLEY HIGH SNOTEL,62.13333,-150.04167,114.3,"Oct 24, 2011",,AK_DCP,
803,SUTA2,Sutton,61.7,-148.85,243.21361,"May 20, 2011",,AK_DCP,
804,SCUA2,SUTTON CURVE,61.736,-148.7738,169.51062,"Dec 16, 2010","Feb 16, 2013",AK_DCP,
805,SLGA2,Swan Lake Dam,55.61481,-131.34479,88.75913,"Sep 30, 2021",,AK_DCP,PEDTS=HPIRZ
806,SWNA2,SWANSON RIVER,60.7278,-150.8722,52.303936,"Dec 07, 2010",,AK_DCP,
807,TAGA2,Tag Mountain,66.1806,-158.6597,616.77924,"Jul 23, 2011",,AK_DCP,
808,TAHA2,TAHINICHOK RAWS,67.55028,-163.56694,293.03497,"Oct 06, 2011",,AK_DCP,
809,TYAA2,TAIYA 4 NNW Taiya River nr Skagway,59.51196,-135.34715,16.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
810,TKZA2,Takatz Creek AT Takatz Creek at Takatz Lake Outlet,57.1314,-134.8858,291.81708,"Dec 07, 2010","Sep 02, 2016",AK_DCP,
811,TTZA2,TAKATZ CREEK NEAR BARANOF,57.1431,-134.8639,29.969444,"Dec 07, 2010","Jan 11, 2016",AK_DCP,
812,TKUA2,TAKU RIVER 30 ENE Taku River nr Juneau,58.5386,-133.7,18.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
813,BCPA2,Talkeetna 57NW - Denali Base Camp,62.9685,-151.1788,2166.0,"May 11, 2017",,AK_DCP,
814,SURA2,Talkeetna 60NE - Susitna River,62.8295,-148.5518,628.0,"Sep 30, 2021",,AK_DCP,
815,FCPA2,Talkeetna 60NW - Denali 14200,63.0684,-151.0741,4428.0,"Sep 30, 2021",,AK_DCP,
816,FISA2,Talkeetna - Fish Lake,62.2589,-150.0469,149.0,"Apr 16, 2012","Mar 28, 2017",AK_DCP,
817,TRTA2,TALKEETNA RIVER AT Talkeetna River abv RR Bridge,62.3469,-150.02,119.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
818,TKTA2,TALKEETNA RIVER W Talkeetna River at Talkeetna,62.3267,-150.1172,103.0,"Oct 24, 2011",,AK_DCP,PEDTS=HGIRZ
819,TAMA2,TAMAYARIAK RIVER NEAR KAKTOVIK,69.8653,-145.5928,103.1281,"Dec 07, 2010","Jun 09, 2013",AK_DCP,
820,TANA2,TANA KNOB,60.9081,-142.8994,1006.0288,"Dec 07, 2010",,AK_DCP,
821,TSGA2,TANANA RIVER 1 SE Tanana River at Tanacross,63.3782,-143.3483,468.0,"Apr 16, 2012","Jun 19, 2018",AK_DCP,
822,ENNA2,TANANA RIVER 2 ESE Tanana River at Nenana,64.5653,-149.0917,108.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
823,TAFA2,TANANA RIVER 5 SW Tanana River at Fairbanks,64.7928,-147.873,129.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
824,BGDA2,TANANA RIVER 9 NW Tanana River at Big Delta,64.1569,-145.8514,298.0,"Nov 10, 2010",,AK_DCP,PEDTS=HGIRZ
825,TFIA2,Tanana River At Fairbanks Ice,64.796,-147.9475,121.99959,"Nov 30, 2011",,AK_DCP,
826,TMDA2,Tanana River AT Tanana River at Moose Creek Dam,64.7153,-147.3006,155.0,"Apr 19, 2011",,AK_DCP,
827,TLNA2,Tanana River AT Tanana River at Tetlin Bridge,63.3167,-142.6442,540.84845,"Oct 25, 2011",,AK_DCP,PEDTS=HGIRZ
828,TALA2,Tanana - Yukon River,65.173,-152.1222,60.0,"May 07, 2012",,AK_DCP,PEDTS=HGIRV
829,TATA2,TATALINA RIVER NEAR TAKOTNA,62.885,-155.9394,142.52733,"Dec 07, 2010","Jun 25, 2012",AK_DCP,
830,TTKA2,Tatitlek,60.8808,-146.693,19.96117,"May 20, 2011","Oct 14, 2019",AK_DCP,
831,OBRA2,Taylor Hwy,64.31583,-141.41694,410.29517,"Jun 20, 2012",,AK_DCP,PEDTS=HGIRZ
832,TAZA2,TAZLINA RIVER 5 SE Tazlina River nr Glennallen,62.0547,-145.4278,341.2702,"May 09, 2011",,AK_DCP,PEDTS=HGIRZ
833,TEBA2,TEBAY LAKE,61.1817,-144.3375,570.3716,"Dec 07, 2010",,AK_DCP,
834,TQUA2,TELAQUANA LAKE SNOTEL,60.98243,-153.91772,472.4,"Nov 26, 2014",,AK_DCP,
835,TLDA2,TELIDA,63.3841,-153.2733,192.1213,"Dec 08, 2010",,AK_DCP,
836,KDKA2,TERROR RIVER 25 SW Terror River at Mouth nr Kodiak,57.6947,-153.1617,63.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
837,TWRA2,TETLIN NWR,62.8167,-141.3833,610.193,"Dec 07, 2010","Dec 26, 2010",AK_DCP,
838,TEUA2,TEUCHET CREEK SNOTEL,64.94583,-145.51667,499.9,"May 20, 2011",,AK_DCP,
839,NVSA2,Thompson Pass - Nicks Valley SNOTEL,61.1637,-145.6409,1450.0,"May 19, 2017",,AK_DCP,
840,THOA2,THORNE BAY RAWS NR CRAIG,55.75,-132.8,441.05905,"Dec 07, 2010",,AK_DCP,
841,PWTA2,Thorne Bay - Thorne River,55.7056,-132.6279,24.0,"Aug 19, 2015",,AK_DCP,PEDTS=HGIRZ
842,NLSA2,Tidal Gage,56.00407,-161.17509,0.0,"Oct 13, 2021",,AK_DCP,PEDTS=HMIRZ
843,TEEA2,T Lake South,63.7533,-143.8167,575.81366,"May 02, 2011",,AK_DCP,
844,TOGA2,Togiak River AT Togiak River near Togiak,59.2772,-160.1986,27.614746,"Nov 21, 2013",,AK_DCP,
845,TNWA2,Tok 70SE,62.73694,-141.20889,609.37177,"Oct 04, 2011",,AK_DCP,
846,MNPA2,TOK CUTOFF AT MENTASTA PASS,62.9667,-143.3333,644.40216,"Dec 16, 2010","Mar 19, 2014",AK_DCP,
847,TKLA2,TOKLAT,63.5139,-150.05,965.25055,"Dec 07, 2010",,AK_DCP,
848,TKVA2,TOKOSITNA VALLEY SNOTEL,62.63,-150.77617,259.1,"May 20, 2011",,AK_DCP,
849,TKFA2,Tok RAWS,63.327,-142.9954,505.0,"Jun 18, 2012",,AK_DCP,
850,TRAA2,Tok River AT Tok River at Alaska Highway,63.3249,-142.8359,499.24255,"Jul 08, 2015",,AK_DCP,PEDTS=HGIRZ
851,TKRA2,TOK RIVER RAWS,62.9572,-143.3467,647.63513,"Dec 07, 2010",,AK_DCP,
852,RBNA2,Tok - Robertson River,63.4501,-143.8335,490.0,"Dec 17, 2014",,AK_DCP,
853,TOSA2,TOK SCAN,63.35,-142.98,496.8,"Aug 23, 2012",,AK_DCP,
854,TRBA2,Tolovana River AT Tolovana River below Rosebud Creek,65.4653,-148.6286,130.0,"Dec 07, 2010",,AK_DCP,PEDTS=HGIRZ
855,TLVA2,TOLOVANA RIVER NEAR LIVENGOOD,65.4719,-148.2664,191.7989,"Dec 07, 2010","Sep 30, 2013",AK_DCP,
856,TONA2,TONSINA RIVER 98 N Tonsina River nr Tonsina,61.65,-145.1833,490.66354,"Dec 16, 2010",,AK_DCP,PEDTS=HGIRZ
857,LIKA2,Toolik Lake 5ENE USCRN,68.64833,-149.39889,770.0,"Aug 23, 2017",,AK_DCP,
